district,latitude,longitude,date,year,cases
Thoothukudi,10.745965039564158,79.87680787016569,2020-03-21,2020,11
Tiruvallur,12.884005519149685,79.1581674412871,2014-01-18,2014,9
Coimbatore,13.19639313368383,78.14988766209166,2021-02-14,2021,12
Salem,9.25577671285841,76.59582102659637,2023-12-02,2023,20
Nagapattinam,8.175088461543824,79.18625315713577,2019-08-23,2019,6
Nilgiris,9.741199889019123,79.47675341562179,2013-06-16,2013,11
Kanchipuram,12.553203369050639,76.91809803087223,2019-03-24,2019,6
Tirunelveli,11.364535836693786,78.9978185573482,2018-02-12,2018,13
Virudhunagar,8.479253000752081,80.0074729531343,2023-07-17,2023,17
Dharmapuri,11.620204042032553,77.98810758995262,2023-10-06,2023,10
Kallakurichi,10.947006157151062,79.95492868203901,2021-08-04,2021,10
Chengalpattu,10.971775155436356,80.06195662124445,2012-02-22,2012,10
Kanchipuram,12.553203369050639,76.91809803087223,2024-10-29,2024,16
Ariyalur,12.305881205692778,76.62231682841326,2023-08-13,2023,9
Tirunelveli,11.364535836693786,78.9978185573482,2023-04-27,2023,15
Ranipet,10.74911792754445,77.95757451518396,2022-02-01,2022,12
Nagapattinam,8.175088461543824,79.18625315713577,2025-02-26,2025,18
Tiruppur,11.298769353517763,79.21465589721967,2023-07-20,2023,15
Mayiladuthurai,12.511186625404672,78.71974466077558,2019-04-22,2019,7
Salem,9.25577671285841,76.59582102659637,2020-09-24,2020,12
Thanjavur,9.435157103765098,78.98806423544055,2021-12-09,2021,15
Theni,11.028664171009837,79.84010167865944,2017-04-15,2017,7
Kanyakumari,12.058539062877301,78.7208672049697,2023-07-05,2023,14
Madurai,10.184734806512786,77.18063412427139,2023-09-07,2023,20
Vellore,8.22596513178947,78.98801287255277,2016-11-26,2016,13
Tiruvannamalai,11.975069982513673,80.33873216325708,2021-03-17,2021,16
Kanyakumari,12.058539062877301,78.7208672049697,2017-07-13,2017,12
Coimbatore,13.19639313368383,78.14988766209166,2025-06-29,2025,16
Thanjavur,9.435157103765098,78.98806423544055,2022-02-16,2022,18
Theni,11.028664171009837,79.84010167865944,2025-02-25,2025,17
Ramanathapuram,10.459286774629927,79.98738840538071,2022-10-22,2022,10
Chengalpattu,10.971775155436356,80.06195662124445,2023-01-17,2023,15
Ariyalur,12.305881205692778,76.62231682841326,2014-09-07,2014,11
Pudukkottai,13.448163145399755,79.75913900405705,2019-10-13,2019,9
Tirunelveli,11.364535836693786,78.9978185573482,2020-02-13,2020,13
Theni,11.028664171009837,79.84010167865944,2019-02-17,2019,16
Tiruvannamalai,11.975069982513673,80.33873216325708,2022-07-01,2022,16
Chengalpattu,10.971775155436356,80.06195662124445,2016-05-17,2016,16
Thanjavur,9.435157103765098,78.98806423544055,2014-05-07,2014,9
Tiruvarur,9.364422817745872,79.0479597862676,2016-04-03,2016,11
Tiruvallur,12.884005519149685,79.1581674412871,2024-08-04,2024,19
Tiruchirappalli,10.494646628898746,79.3199696545924,2022-08-31,2022,13
Tiruppur,11.298769353517763,79.21465589721967,2024-09-08,2024,18
Dharmapuri,11.620204042032553,77.98810758995262,2024-07-28,2024,13
Sivaganga,9.82810637090627,77.21275160084942,2021-11-11,2021,14
Dindigul,11.71587791882988,77.4615963417431,2018-06-13,2018,10
Madurai,10.184734806512786,77.18063412427139,2025-11-13,2025,17
Vellore,8.22596513178947,78.98801287255277,2023-12-28,2023,15
Tiruvallur,12.884005519149685,79.1581674412871,2015-04-13,2015,12
Theni,11.028664171009837,79.84010167865944,2019-09-10,2019,9
Tiruchirappalli,10.494646628898746,79.3199696545924,2025-06-23,2025,14
Tenkasi,9.415803319809571,77.79460476523921,2025-09-20,2025,15
Tiruchirappalli,10.494646628898746,79.3199696545924,2024-02-06,2024,10
Krishnagiri,8.952412058033609,79.96754407478385,2019-03-12,2019,7
Mayiladuthurai,12.511186625404672,78.71974466077558,2023-08-07,2023,10
Vellore,8.22596513178947,78.98801287255277,2013-09-27,2013,14
Pudukkottai,13.448163145399755,79.75913900405705,2010-07-21,2010,10
Pudukkottai,13.448163145399755,79.75913900405705,2025-02-02,2025,16
Erode,12.22226401305712,80.06453910782892,2025-12-21,2025,19
Tirunelveli,11.364535836693786,78.9978185573482,2016-03-24,2016,12
Vellore,8.22596513178947,78.98801287255277,2024-11-12,2024,10
Dindigul,11.71587791882988,77.4615963417431,2025-04-11,2025,20
Karur,10.494940950452266,76.74816994691155,2025-11-01,2025,15
Tiruvannamalai,11.975069982513673,80.33873216325708,2022-12-01,2022,10
Coimbatore,13.19639313368383,78.14988766209166,2013-11-14,2013,7
Tirunelveli,11.364535836693786,78.9978185573482,2019-11-02,2019,17
Salem,9.25577671285841,76.59582102659637,2021-07-25,2021,9
Kallakurichi,10.947006157151062,79.95492868203901,2017-08-08,2017,10
Tiruvarur,9.364422817745872,79.0479597862676,2011-11-24,2011,11
Salem,9.25577671285841,76.59582102659637,2022-08-17,2022,18
Madurai,10.184734806512786,77.18063412427139,2023-06-13,2023,14
Tiruvallur,12.884005519149685,79.1581674412871,2017-03-29,2017,6
Ranipet,10.74911792754445,77.95757451518396,2020-10-28,2020,8
Kanyakumari,12.058539062877301,78.7208672049697,2018-09-10,2018,11
Sivaganga,9.82810637090627,77.21275160084942,2015-02-27,2015,15
Salem,9.25577671285841,76.59582102659637,2025-02-21,2025,16
Tirunelveli,11.364535836693786,78.9978185573482,2017-07-29,2017,6
Namakkal,11.88168313402467,78.21006029734804,2018-10-21,2018,10
Kanyakumari,12.058539062877301,78.7208672049697,2022-07-15,2022,15
Chengalpattu,10.971775155436356,80.06195662124445,2023-07-10,2023,18
Kallakurichi,10.947006157151062,79.95492868203901,2025-09-02,2025,11
Ramanathapuram,10.459286774629927,79.98738840538071,2023-08-02,2023,19
Tiruvallur,12.884005519149685,79.1581674412871,2024-08-15,2024,15
Pudukkottai,13.448163145399755,79.75913900405705,2023-04-08,2023,19
Mayiladuthurai,12.511186625404672,78.71974466077558,2013-06-23,2013,16
Perambalur,11.21215672280004,79.19018115232493,2018-09-22,2018,6
Salem,9.25577671285841,76.59582102659637,2023-01-17,2023,9
Dharmapuri,11.620204042032553,77.98810758995262,2015-06-19,2015,13
Thoothukudi,10.745965039564158,79.87680787016569,2018-03-13,2018,13
Tenkasi,9.415803319809571,77.79460476523921,2025-10-24,2025,11
Chengalpattu,10.971775155436356,80.06195662124445,2021-07-13,2021,16
Mayiladuthurai,12.511186625404672,78.71974466077558,2024-04-26,2024,18
Chengalpattu,10.971775155436356,80.06195662124445,2011-01-29,2011,13
Chennai,12.978227524916026,79.78258582106868,2025-12-20,2025,10
Pudukkottai,13.448163145399755,79.75913900405705,2025-05-31,2025,14
Kallakurichi,10.947006157151062,79.95492868203901,2021-05-23,2021,18
Madurai,10.184734806512786,77.18063412427139,2015-02-06,2015,12
Kallakurichi,10.947006157151062,79.95492868203901,2022-07-02,2022,15
Namakkal,11.88168313402467,78.21006029734804,2020-11-30,2020,19
Tiruvallur,12.884005519149685,79.1581674412871,2021-11-24,2021,11
Krishnagiri,8.952412058033609,79.96754407478385,2020-08-09,2020,14
Thanjavur,9.435157103765098,78.98806423544055,2017-11-06,2017,9
Tiruvallur,12.884005519149685,79.1581674412871,2021-08-27,2021,18
Viluppuram,12.485439055348948,78.36255300160714,2025-05-11,2025,11
Ariyalur,12.305881205692778,76.62231682841326,2018-07-24,2018,10
Chennai,12.978227524916026,79.78258582106868,2023-05-28,2023,19
Madurai,10.184734806512786,77.18063412427139,2013-07-13,2013,11
Chennai,12.978227524916026,79.78258582106868,2025-04-16,2025,20
Karur,10.494940950452266,76.74816994691155,2024-03-16,2024,16
Theni,11.028664171009837,79.84010167865944,2021-04-25,2021,11
Dindigul,11.71587791882988,77.4615963417431,2023-05-19,2023,11
Cuddalore,11.398891248278582,78.96890626302286,2017-02-21,2017,17
Salem,9.25577671285841,76.59582102659637,2015-03-16,2015,11
Erode,12.22226401305712,80.06453910782892,2018-05-16,2018,9
Thanjavur,9.435157103765098,78.98806423544055,2021-12-04,2021,9
Coimbatore,13.19639313368383,78.14988766209166,2024-01-30,2024,17
Nagapattinam,8.175088461543824,79.18625315713577,2012-03-20,2012,8
Ranipet,10.74911792754445,77.95757451518396,2021-09-10,2021,11
Thoothukudi,10.745965039564158,79.87680787016569,2022-09-10,2022,11
Perambalur,11.21215672280004,79.19018115232493,2025-08-13,2025,15
Kanchipuram,12.553203369050639,76.91809803087223,2025-02-10,2025,13
Tirunelveli,11.364535836693786,78.9978185573482,2019-11-06,2019,5
Virudhunagar,8.479253000752081,80.0074729531343,2021-10-22,2021,15
Tirupathur,9.264329008844909,79.8427404651618,2015-11-06,2015,7
Tiruppur,11.298769353517763,79.21465589721967,2023-08-05,2023,16
Nilgiris,9.741199889019123,79.47675341562179,2015-01-10,2015,14
Kanchipuram,12.553203369050639,76.91809803087223,2023-09-24,2023,20
Vellore,8.22596513178947,78.98801287255277,2022-12-28,2022,15
Viluppuram,12.485439055348948,78.36255300160714,2016-04-08,2016,11
Kanchipuram,12.553203369050639,76.91809803087223,2023-03-17,2023,10
Dindigul,11.71587791882988,77.4615963417431,2017-07-22,2017,9
Tenkasi,9.415803319809571,77.79460476523921,2022-01-11,2022,14
Tiruvallur,12.884005519149685,79.1581674412871,2018-11-07,2018,9
Salem,9.25577671285841,76.59582102659637,2025-06-07,2025,22
Chengalpattu,10.971775155436356,80.06195662124445,2020-05-22,2020,11
Nilgiris,9.741199889019123,79.47675341562179,2018-10-29,2018,9
Cuddalore,11.398891248278582,78.96890626302286,2023-11-22,2023,17
Karur,10.494940950452266,76.74816994691155,2023-10-05,2023,19
Dindigul,11.71587791882988,77.4615963417431,2016-08-26,2016,13
Sivaganga,9.82810637090627,77.21275160084942,2020-03-25,2020,16
Chennai,12.978227524916026,79.78258582106868,2012-06-30,2012,15
Kanyakumari,12.058539062877301,78.7208672049697,2021-09-26,2021,18
Kanyakumari,12.058539062877301,78.7208672049697,2024-02-09,2024,15
Krishnagiri,8.952412058033609,79.96754407478385,2019-01-19,2019,7
Virudhunagar,8.479253000752081,80.0074729531343,2015-09-11,2015,15
Pudukkottai,13.448163145399755,79.75913900405705,2021-04-02,2021,16
Namakkal,11.88168313402467,78.21006029734804,2011-02-19,2011,10
Kanchipuram,12.553203369050639,76.91809803087223,2022-10-13,2022,15
Nagapattinam,8.175088461543824,79.18625315713577,2022-08-03,2022,13
Krishnagiri,8.952412058033609,79.96754407478385,2025-11-24,2025,8
Madurai,10.184734806512786,77.18063412427139,2022-05-26,2022,9
Vellore,8.22596513178947,78.98801287255277,2023-08-27,2023,14
Namakkal,11.88168313402467,78.21006029734804,2015-05-03,2015,12
Theni,11.028664171009837,79.84010167865944,2021-12-05,2021,7
Ariyalur,12.305881205692778,76.62231682841326,2017-08-21,2017,14
Vellore,8.22596513178947,78.98801287255277,2016-05-16,2016,13
Virudhunagar,8.479253000752081,80.0074729531343,2025-10-25,2025,19
Ranipet,10.74911792754445,77.95757451518396,2019-09-12,2019,9
Tiruchirappalli,10.494646628898746,79.3199696545924,2011-10-12,2011,10
Virudhunagar,8.479253000752081,80.0074729531343,2016-10-28,2016,8
Nilgiris,9.741199889019123,79.47675341562179,2024-01-05,2024,18
Cuddalore,11.398891248278582,78.96890626302286,2022-01-19,2022,16
Salem,9.25577671285841,76.59582102659637,2017-11-14,2017,17
Tiruchirappalli,10.494646628898746,79.3199696545924,2023-03-19,2023,9
Krishnagiri,8.952412058033609,79.96754407478385,2020-02-14,2020,15
Coimbatore,13.19639313368383,78.14988766209166,2024-10-12,2024,18
Chennai,12.978227524916026,79.78258582106868,2013-11-07,2013,12
Cuddalore,11.398891248278582,78.96890626302286,2022-07-31,2022,15
Tiruvarur,9.364422817745872,79.0479597862676,2022-09-28,2022,16
Kanyakumari,12.058539062877301,78.7208672049697,2021-01-19,2021,13
Sivaganga,9.82810637090627,77.21275160084942,2023-07-28,2023,13
Madurai,10.184734806512786,77.18063412427139,2021-05-03,2021,9
Kallakurichi,10.947006157151062,79.95492868203901,2019-04-09,2019,11
Ariyalur,12.305881205692778,76.62231682841326,2024-01-15,2024,8
Pudukkottai,13.448163145399755,79.75913900405705,2025-05-06,2025,17
Sivaganga,9.82810637090627,77.21275160084942,2025-01-20,2025,13
Chennai,12.978227524916026,79.78258582106868,2024-10-30,2024,14
Perambalur,11.21215672280004,79.19018115232493,2021-07-17,2021,11
Sivaganga,9.82810637090627,77.21275160084942,2022-08-19,2022,9
Tirupathur,9.264329008844909,79.8427404651618,2019-03-07,2019,15
Karur,10.494940950452266,76.74816994691155,2012-07-16,2012,6
Kallakurichi,10.947006157151062,79.95492868203901,2025-07-26,2025,16
Tiruppur,11.298769353517763,79.21465589721967,2024-11-23,2024,11
Kanyakumari,12.058539062877301,78.7208672049697,2011-06-16,2011,11
Kanchipuram,12.553203369050639,76.91809803087223,2020-11-08,2020,17
Theni,11.028664171009837,79.84010167865944,2017-11-06,2017,9
Kallakurichi,10.947006157151062,79.95492868203901,2021-05-10,2021,9
Karur,10.494940950452266,76.74816994691155,2021-02-17,2021,16
Vellore,8.22596513178947,78.98801287255277,2012-10-07,2012,7
Chengalpattu,10.971775155436356,80.06195662124445,2011-07-29,2011,2
Kanchipuram,12.553203369050639,76.91809803087223,2022-10-26,2022,11
Tiruvallur,12.884005519149685,79.1581674412871,2021-10-12,2021,14
Thoothukudi,10.745965039564158,79.87680787016569,2013-02-27,2013,8
Coimbatore,13.19639313368383,78.14988766209166,2019-12-26,2019,7
Nilgiris,9.741199889019123,79.47675341562179,2025-11-24,2025,15
Tirunelveli,11.364535836693786,78.9978185573482,2018-02-17,2018,14
Nilgiris,9.741199889019123,79.47675341562179,2025-04-03,2025,18
Dharmapuri,11.620204042032553,77.98810758995262,2021-08-19,2021,9
Vellore,8.22596513178947,78.98801287255277,2024-01-26,2024,11
Tirupathur,9.264329008844909,79.8427404651618,2016-11-12,2016,14
Ranipet,10.74911792754445,77.95757451518396,2014-05-28,2014,7
Theni,11.028664171009837,79.84010167865944,2019-05-03,2019,9
Ramanathapuram,10.459286774629927,79.98738840538071,2016-02-29,2016,10
Dindigul,11.71587791882988,77.4615963417431,2022-06-25,2022,12
Tiruvallur,12.884005519149685,79.1581674412871,2021-08-13,2021,17
Dindigul,11.71587791882988,77.4615963417431,2025-05-01,2025,16
Chennai,12.978227524916026,79.78258582106868,2019-08-06,2019,17
Tirupathur,9.264329008844909,79.8427404651618,2018-06-30,2018,10
Viluppuram,12.485439055348948,78.36255300160714,2021-12-06,2021,14
Ranipet,10.74911792754445,77.95757451518396,2014-03-26,2014,6
Mayiladuthurai,12.511186625404672,78.71974466077558,2021-05-03,2021,19
Theni,11.028664171009837,79.84010167865944,2014-06-25,2014,8
Viluppuram,12.485439055348948,78.36255300160714,2020-10-08,2020,9
Madurai,10.184734806512786,77.18063412427139,2019-08-10,2019,12
Chennai,12.978227524916026,79.78258582106868,2025-03-27,2025,14
Tiruvannamalai,11.975069982513673,80.33873216325708,2017-05-11,2017,13
Cuddalore,11.398891248278582,78.96890626302286,2022-08-26,2022,10
Sivaganga,9.82810637090627,77.21275160084942,2015-09-25,2015,12
Kallakurichi,10.947006157151062,79.95492868203901,2022-11-04,2022,17
Salem,9.25577671285841,76.59582102659637,2025-08-05,2025,10
Nagapattinam,8.175088461543824,79.18625315713577,2024-07-10,2024,16
Ramanathapuram,10.459286774629927,79.98738840538071,2017-10-12,2017,11
Virudhunagar,8.479253000752081,80.0074729531343,2019-03-09,2019,6
Tenkasi,9.415803319809571,77.79460476523921,2023-11-22,2023,9
Nagapattinam,8.175088461543824,79.18625315713577,2025-03-07,2025,15
Madurai,10.184734806512786,77.18063412427139,2015-05-08,2015,4
Ranipet,10.74911792754445,77.95757451518396,2022-12-16,2022,14
Erode,12.22226401305712,80.06453910782892,2022-01-31,2022,12
Tiruppur,11.298769353517763,79.21465589721967,2025-07-12,2025,18
Tiruvannamalai,11.975069982513673,80.33873216325708,2023-02-15,2023,14
Tiruppur,11.298769353517763,79.21465589721967,2024-11-06,2024,17
Erode,12.22226401305712,80.06453910782892,2012-04-01,2012,6
Tiruppur,11.298769353517763,79.21465589721967,2024-07-20,2024,12
Chennai,12.978227524916026,79.78258582106868,2021-11-25,2021,15
Thanjavur,9.435157103765098,78.98806423544055,2016-07-27,2016,14
Tirupathur,9.264329008844909,79.8427404651618,2023-07-14,2023,14
Tiruvarur,9.364422817745872,79.0479597862676,2018-12-16,2018,10
Dindigul,11.71587791882988,77.4615963417431,2025-12-21,2025,12
Kallakurichi,10.947006157151062,79.95492868203901,2017-03-28,2017,7
Pudukkottai,13.448163145399755,79.75913900405705,2016-04-30,2016,10
Salem,9.25577671285841,76.59582102659637,2023-11-28,2023,11
Thanjavur,9.435157103765098,78.98806423544055,2025-11-06,2025,17
Madurai,10.184734806512786,77.18063412427139,2024-12-19,2024,13
Tenkasi,9.415803319809571,77.79460476523921,2023-08-22,2023,15
Karur,10.494940950452266,76.74816994691155,2019-05-12,2019,8
Viluppuram,12.485439055348948,78.36255300160714,2024-06-01,2024,15
Chennai,12.978227524916026,79.78258582106868,2019-10-13,2019,12
Tiruvallur,12.884005519149685,79.1581674412871,2023-05-31,2023,8
Virudhunagar,8.479253000752081,80.0074729531343,2013-12-06,2013,8
Namakkal,11.88168313402467,78.21006029734804,2025-05-17,2025,19
Kanyakumari,12.058539062877301,78.7208672049697,2024-01-12,2024,20
Karur,10.494940950452266,76.74816994691155,2023-09-19,2023,17
Tenkasi,9.415803319809571,77.79460476523921,2020-10-26,2020,8
Ariyalur,12.305881205692778,76.62231682841326,2018-04-30,2018,11
Thanjavur,9.435157103765098,78.98806423544055,2011-10-08,2011,7
Cuddalore,11.398891248278582,78.96890626302286,2017-08-20,2017,15
Salem,9.25577671285841,76.59582102659637,2019-05-14,2019,8
Tiruchirappalli,10.494646628898746,79.3199696545924,2024-03-17,2024,20
Pudukkottai,13.448163145399755,79.75913900405705,2018-12-11,2018,19
Krishnagiri,8.952412058033609,79.96754407478385,2022-07-18,2022,12
Vellore,8.22596513178947,78.98801287255277,2022-01-08,2022,16
Tenkasi,9.415803319809571,77.79460476523921,2024-07-26,2024,15
Dharmapuri,11.620204042032553,77.98810758995262,2023-07-14,2023,21
Kanchipuram,12.553203369050639,76.91809803087223,2024-09-06,2024,10
Tiruchirappalli,10.494646628898746,79.3199696545924,2025-09-11,2025,17
Salem,9.25577671285841,76.59582102659637,2016-09-18,2016,9
Nagapattinam,8.175088461543824,79.18625315713577,2019-09-08,2019,13
Tiruvannamalai,11.975069982513673,80.33873216325708,2025-05-19,2025,18
Ranipet,10.74911792754445,77.95757451518396,2025-09-01,2025,13
Tirunelveli,11.364535836693786,78.9978185573482,2013-06-20,2013,13
Viluppuram,12.485439055348948,78.36255300160714,2025-12-26,2025,19
Thanjavur,9.435157103765098,78.98806423544055,2018-04-06,2018,9
Thanjavur,9.435157103765098,78.98806423544055,2021-01-20,2021,16
Dharmapuri,11.620204042032553,77.98810758995262,2019-08-15,2019,10
Coimbatore,13.19639313368383,78.14988766209166,2021-12-28,2021,13
Karur,10.494940950452266,76.74816994691155,2017-01-05,2017,16
Tiruppur,11.298769353517763,79.21465589721967,2016-05-01,2016,10
Tiruppur,11.298769353517763,79.21465589721967,2023-09-03,2023,18
Kallakurichi,10.947006157151062,79.95492868203901,2021-02-25,2021,19
Salem,9.25577671285841,76.59582102659637,2025-06-27,2025,18
Nilgiris,9.741199889019123,79.47675341562179,2018-03-21,2018,14
Erode,12.22226401305712,80.06453910782892,2021-09-24,2021,15
Ramanathapuram,10.459286774629927,79.98738840538071,2020-01-12,2020,8
Kallakurichi,10.947006157151062,79.95492868203901,2023-08-06,2023,14
Kanchipuram,12.553203369050639,76.91809803087223,2019-09-09,2019,17
Virudhunagar,8.479253000752081,80.0074729531343,2019-11-06,2019,17
Kanyakumari,12.058539062877301,78.7208672049697,2017-12-07,2017,10
Chennai,12.978227524916026,79.78258582106868,2023-12-28,2023,19
Tiruvannamalai,11.975069982513673,80.33873216325708,2019-11-17,2019,6
Sivaganga,9.82810637090627,77.21275160084942,2021-04-01,2021,13
Tenkasi,9.415803319809571,77.79460476523921,2017-06-13,2017,8
Tirupathur,9.264329008844909,79.8427404651618,2021-12-11,2021,11
Virudhunagar,8.479253000752081,80.0074729531343,2024-09-08,2024,17
Kanyakumari,12.058539062877301,78.7208672049697,2013-03-27,2013,16
Dindigul,11.71587791882988,77.4615963417431,2025-03-15,2025,21
Kanchipuram,12.553203369050639,76.91809803087223,2017-07-15,2017,13
Tiruvannamalai,11.975069982513673,80.33873216325708,2022-03-03,2022,17
Perambalur,11.21215672280004,79.19018115232493,2024-08-07,2024,13
Tirupathur,9.264329008844909,79.8427404651618,2015-02-21,2015,6
Viluppuram,12.485439055348948,78.36255300160714,2021-03-22,2021,9
Tirupathur,9.264329008844909,79.8427404651618,2020-11-03,2020,14
Sivaganga,9.82810637090627,77.21275160084942,2023-10-03,2023,14
Ranipet,10.74911792754445,77.95757451518396,2024-08-16,2024,20
Tiruvannamalai,11.975069982513673,80.33873216325708,2018-07-19,2018,10
Mayiladuthurai,12.511186625404672,78.71974466077558,2016-09-20,2016,17
Pudukkottai,13.448163145399755,79.75913900405705,2024-09-16,2024,9
Tiruppur,11.298769353517763,79.21465589721967,2025-03-13,2025,14
Theni,11.028664171009837,79.84010167865944,2021-07-11,2021,15
Thanjavur,9.435157103765098,78.98806423544055,2025-03-29,2025,20
Dharmapuri,11.620204042032553,77.98810758995262,2024-10-29,2024,17
Tenkasi,9.415803319809571,77.79460476523921,2018-02-14,2018,9
Mayiladuthurai,12.511186625404672,78.71974466077558,2021-11-11,2021,10
Thanjavur,9.435157103765098,78.98806423544055,2022-07-29,2022,11
Tiruvallur,12.884005519149685,79.1581674412871,2013-07-04,2013,8
Tenkasi,9.415803319809571,77.79460476523921,2016-08-05,2016,12
Tiruppur,11.298769353517763,79.21465589721967,2019-08-07,2019,14
Tiruvarur,9.364422817745872,79.0479597862676,2021-01-23,2021,12
Theni,11.028664171009837,79.84010167865944,2025-06-02,2025,8
Tiruvannamalai,11.975069982513673,80.33873216325708,2023-12-08,2023,20
Salem,9.25577671285841,76.59582102659637,2019-05-13,2019,13
Nagapattinam,8.175088461543824,79.18625315713577,2022-08-17,2022,12
Vellore,8.22596513178947,78.98801287255277,2022-10-29,2022,9
Tirupathur,9.264329008844909,79.8427404651618,2021-07-05,2021,12
Pudukkottai,13.448163145399755,79.75913900405705,2024-07-26,2024,11
Krishnagiri,8.952412058033609,79.96754407478385,2025-11-11,2025,12
Thoothukudi,10.745965039564158,79.87680787016569,2019-07-07,2019,9
Mayiladuthurai,12.511186625404672,78.71974466077558,2025-06-12,2025,18
Salem,9.25577671285841,76.59582102659637,2023-11-26,2023,17
Coimbatore,13.19639313368383,78.14988766209166,2025-12-16,2025,12
Tenkasi,9.415803319809571,77.79460476523921,2025-08-23,2025,17
Salem,9.25577671285841,76.59582102659637,2022-11-03,2022,10
Salem,9.25577671285841,76.59582102659637,2024-07-22,2024,11
Kanchipuram,12.553203369050639,76.91809803087223,2024-08-20,2024,11
Tiruppur,11.298769353517763,79.21465589721967,2013-07-05,2013,5
Virudhunagar,8.479253000752081,80.0074729531343,2022-01-07,2022,17
Cuddalore,11.398891248278582,78.96890626302286,2024-08-03,2024,15
Kallakurichi,10.947006157151062,79.95492868203901,2024-03-04,2024,13
Salem,9.25577671285841,76.59582102659637,2023-08-31,2023,13
Chengalpattu,10.971775155436356,80.06195662124445,2024-07-30,2024,16
Dindigul,11.71587791882988,77.4615963417431,2015-04-12,2015,11
Tiruppur,11.298769353517763,79.21465589721967,2019-11-27,2019,12
Tiruchirappalli,10.494646628898746,79.3199696545924,2014-10-16,2014,6
Tiruvallur,12.884005519149685,79.1581674412871,2019-09-18,2019,10
Karur,10.494940950452266,76.74816994691155,2024-10-04,2024,17
Pudukkottai,13.448163145399755,79.75913900405705,2023-01-12,2023,12
Coimbatore,13.19639313368383,78.14988766209166,2023-05-09,2023,20
Pudukkottai,13.448163145399755,79.75913900405705,2013-09-28,2013,10
Perambalur,11.21215672280004,79.19018115232493,2018-09-29,2018,9
Vellore,8.22596513178947,78.98801287255277,2025-01-13,2025,10
Coimbatore,13.19639313368383,78.14988766209166,2020-12-17,2020,9
Tenkasi,9.415803319809571,77.79460476523921,2012-08-28,2012,4
Kanchipuram,12.553203369050639,76.91809803087223,2010-09-06,2010,11
Nagapattinam,8.175088461543824,79.18625315713577,2024-09-16,2024,12
Salem,9.25577671285841,76.59582102659637,2021-08-24,2021,14
Nilgiris,9.741199889019123,79.47675341562179,2019-11-04,2019,16
Namakkal,11.88168313402467,78.21006029734804,2022-10-13,2022,18
Kanchipuram,12.553203369050639,76.91809803087223,2022-03-21,2022,14
Salem,9.25577671285841,76.59582102659637,2020-10-26,2020,15
Viluppuram,12.485439055348948,78.36255300160714,2025-11-29,2025,9
Ramanathapuram,10.459286774629927,79.98738840538071,2022-03-31,2022,20
Tiruvarur,9.364422817745872,79.0479597862676,2019-04-20,2019,12
Dindigul,11.71587791882988,77.4615963417431,2019-03-13,2019,12
Kanchipuram,12.553203369050639,76.91809803087223,2016-05-23,2016,13
Namakkal,11.88168313402467,78.21006029734804,2017-05-15,2017,13
Kanyakumari,12.058539062877301,78.7208672049697,2025-12-09,2025,17
Ariyalur,12.305881205692778,76.62231682841326,2019-09-14,2019,8
Ariyalur,12.305881205692778,76.62231682841326,2022-07-28,2022,10
Salem,9.25577671285841,76.59582102659637,2025-12-18,2025,13
Thoothukudi,10.745965039564158,79.87680787016569,2021-05-21,2021,16
Thanjavur,9.435157103765098,78.98806423544055,2022-08-13,2022,18
Nilgiris,9.741199889019123,79.47675341562179,2023-11-14,2023,17
Sivaganga,9.82810637090627,77.21275160084942,2022-04-24,2022,11
Viluppuram,12.485439055348948,78.36255300160714,2019-05-03,2019,6
Ranipet,10.74911792754445,77.95757451518396,2020-05-05,2020,15
Pudukkottai,13.448163145399755,79.75913900405705,2023-04-25,2023,15
Vellore,8.22596513178947,78.98801287255277,2025-02-20,2025,14
Theni,11.028664171009837,79.84010167865944,2021-09-05,2021,13
Salem,9.25577671285841,76.59582102659637,2016-04-17,2016,12
Ramanathapuram,10.459286774629927,79.98738840538071,2025-09-02,2025,17
Nilgiris,9.741199889019123,79.47675341562179,2025-09-11,2025,11
Madurai,10.184734806512786,77.18063412427139,2018-08-01,2018,10
Sivaganga,9.82810637090627,77.21275160084942,2018-03-31,2018,18
Dindigul,11.71587791882988,77.4615963417431,2018-10-23,2018,12
Namakkal,11.88168313402467,78.21006029734804,2025-04-12,2025,9
Nilgiris,9.741199889019123,79.47675341562179,2021-08-26,2021,14
Tenkasi,9.415803319809571,77.79460476523921,2023-01-16,2023,16
Chennai,12.978227524916026,79.78258582106868,2024-07-16,2024,13
Mayiladuthurai,12.511186625404672,78.71974466077558,2021-07-15,2021,10
Coimbatore,13.19639313368383,78.14988766209166,2024-02-08,2024,13
Tiruvarur,9.364422817745872,79.0479597862676,2020-05-02,2020,15
Kanchipuram,12.553203369050639,76.91809803087223,2024-07-27,2024,9
Dharmapuri,11.620204042032553,77.98810758995262,2024-01-05,2024,11
Karur,10.494940950452266,76.74816994691155,2024-11-21,2024,18
Nagapattinam,8.175088461543824,79.18625315713577,2023-07-10,2023,20
Sivaganga,9.82810637090627,77.21275160084942,2014-01-03,2014,8
Chengalpattu,10.971775155436356,80.06195662124445,2022-10-02,2022,8
Kallakurichi,10.947006157151062,79.95492868203901,2025-06-28,2025,20
Vellore,8.22596513178947,78.98801287255277,2019-04-06,2019,7
Kanyakumari,12.058539062877301,78.7208672049697,2022-05-29,2022,10
Tiruppur,11.298769353517763,79.21465589721967,2019-03-19,2019,14
